Source,Target,Relation
TOPIC0,8897109853RW1184,YT
TOPIC0,8897109853RW1203,YT
TOPIC0,8897109853RW1204,YT
TOPIC0,8897109853RW1206,YT
TOPIC0,8897109853RW1207,YT
TOPIC0,8897109853RW1209,YT
TOPIC0,8897109853RW1212,YT
TOPIC0,8897109853RW1213,YT
TOPIC0,8897109853RW1214,YT
TOPIC0,8897109853RW1219,YT
TOPIC0,8804784601RW2103,YT
TOPIC0,8804784601RW2115,YT
TOPIC0,8858051793RW754,YT
TOPIC0,8858051793RW756,YT
TOPIC0,8858051793RW759,YT
TOPIC0,8858051793RW770,YT
TOPIC0,8858051793RW773,YT
TOPIC0,8858051793RW775,YT
TOPIC0,8858051793RW776,YT
TOPIC0,8858154541RW2577,YT
TOPIC0,8815284842RW883,YT
TOPIC0,8815284842RW884,YT
TOPIC0,B0D7KC8WJ4RW125,YT
TOPIC0,B0D7KC8WJ4RW128,YT
TOPIC0,B0D7KC8WJ4RW130,YT
TOPIC0,B0D7KC8WJ4RW131,YT
TOPIC0,B0D5SQY21QRW2800,YT
TOPIC0,B0D5SQY21QRW2801,YT
TOPIC0,B0D5SQY21QRW2804,YT
TOPIC0,B0D5SQY21QRW2811,YT
TOPIC0,B0D5SQY21QRW2820,YT
TOPIC0,8806253662RW1716,YT
TOPIC0,8806253662RW1720,YT
TOPIC0,8806253662RW1725,YT
TOPIC0,8806253662RW1733,YT
TOPIC1,B0DPJJVD32RW3629,YT
TOPIC1,B0DPJJVD32RW3631,YT
TOPIC1,B0DPJJVD32RW3635,YT
TOPIC1,B0DPJJVD32RW3642,YT
TOPIC1,B0DPJJVD32RW3674,YT
TOPIC1,B0DPJJVD32RW3682,YT
TOPIC1,8807036525RW3711,YT
TOPIC1,8807036525RW3713,YT
TOPIC1,B01N3CYKW1RW2502,YT
TOPIC1,B0CF4BJN3DRW145,YT
TOPIC1,B0CF4BJN3DRW151,YT
TOPIC1,B0CF4BJN3DRW157,YT
TOPIC1,B0CF4BJN3DRW180,YT
TOPIC1,B0CF4BJN3DRW183,YT
TOPIC1,B0CF4BJN3DRW186,YT
TOPIC1,B0CF4BJN3DRW187,YT
TOPIC1,B0CF4BJN3DRW200,YT
TOPIC1,B0CF4BJN3DRW208,YT
TOPIC1,B0CF4BJN3DRW209,YT
TOPIC1,B0CF4BJN3DRW217,YT
TOPIC1,B0CF4BJN3DRW226,YT
TOPIC1,B0CF4BJN3DRW289,YT
TOPIC1,B0CF4BJN3DRW974,YT
TOPIC1,B0CF4BJN3DRW990,YT
TOPIC1,B0CF4BJN3DRW993,YT
TOPIC1,B0CF4BJN3DRW995,YT
TOPIC1,B0CF4BJN3DRW1007,YT
TOPIC1,B0CF4BJN3DRW1012,YT
TOPIC1,B0CF4BJN3DRW1035,YT
TOPIC1,B0CF4BJN3DRW1050,YT
TOPIC1,B0CF4BJN3DRW1055,YT
TOPIC1,B0CF4BJN3DRW1058,YT
TOPIC1,B0CF4BJN3DRW1059,YT
TOPIC1,B0CF4BJN3DRW2286,YT
TOPIC1,B0CF4BJN3DRW2298,YT
TOPIC1,B0CF4BJN3DRW2299,YT
TOPIC1,B0CF4BJN3DRW2302,YT
TOPIC1,B0CF4BJN3DRW2327,YT
TOPIC1,B0CF4BJN3DRW2329,YT
TOPIC1,B0CF4BJN3DRW3109,YT
TOPIC1,B0CF4BJN3DRW3113,YT
TOPIC1,B0CF4BJN3DRW3116,YT
TOPIC1,B0CF4BJN3DRW3127,YT
TOPIC1,B0CF4BJN3DRW3131,YT
TOPIC1,B0CF4BJN3DRW3142,YT
TOPIC1,B0CF4BJN3DRW3143,YT
TOPIC1,B0CF4BJN3DRW3153,YT
TOPIC1,B0CF4BJN3DRW3162,YT
TOPIC1,8893442418RW27,YT
TOPIC1,8893442418RW36,YT
TOPIC1,8893442418RW40,YT
TOPIC1,8893442418RW45,YT
TOPIC1,8893442418RW64,YT
TOPIC1,8893442418RW74,YT
TOPIC1,8893442418RW77,YT
TOPIC1,8893442418RW79,YT
TOPIC1,8893442418RW88,YT
TOPIC1,8893442418RW544,YT
TOPIC1,8893442418RW3375,YT
TOPIC1,8893442418RW3378,YT
TOPIC1,8893442418RW3384,YT
TOPIC1,8893442418RW3389,YT
TOPIC1,8893442418RW3703,YT
TOPIC1,B0CLML6FM8RW18,YT
TOPIC1,B0CLML6FM8RW1481,YT
TOPIC1,B0CLML6FM8RW2952,YT
TOPIC1,B0CLML6FM8RW2973,YT
TOPIC1,8896985625RW548,YT
TOPIC1,8896985625RW1901,YT
TOPIC1,8896985625RW1907,YT
TOPIC1,8896985625RW1944,YT
TOPIC1,8896985625RW1945,YT
TOPIC1,8896985625RW1951,YT
TOPIC1,8896985625RW1954,YT
TOPIC1,8896985625RW1956,YT
TOPIC1,8896985625RW1967,YT
TOPIC1,8896985625RW1968,YT
TOPIC1,8896985625RW1969,YT
TOPIC1,8896985625RW1977,YT
TOPIC1,8896985625RW1986,YT
TOPIC1,8896985625RW3265,YT
TOPIC1,8891438340RW339,YT
TOPIC1,8830104957RW1439,YT
TOPIC1,8830104957RW1447,YT
TOPIC1,8830104957RW1457,YT
TOPIC1,8830104957RW1465,YT
TOPIC1,B0CTS4LK18RW1739,YT
TOPIC1,B0CTS4LK18RW2202,YT
TOPIC1,B0CTS4LK18RW3335,YT
TOPIC1,1798606364RW2473,YT
TOPIC1,8893881284RW358,YT
TOPIC1,8893881284RW700,YT
TOPIC1,8893881284RW710,YT
TOPIC1,8893881284RW721,YT
TOPIC1,8893881284RW1308,YT
TOPIC1,8893881284RW1345,YT
TOPIC1,8893881284RW1351,YT
TOPIC1,8893881284RW1993,YT
TOPIC1,8893881284RW2017,YT
TOPIC1,8893881284RW2021,YT
TOPIC1,8893881284RW2038,YT
TOPIC1,8893881284RW3222,YT
TOPIC1,8893881284RW3224,YT
TOPIC1,8804772999RW965,YT
TOPIC1,8804772999RW966,YT
TOPIC1,8804761350RW312,YT
TOPIC1,8817189782RW2828,YT
TOPIC1,8817189782RW2839,YT
TOPIC1,8804790342RW749,YT
TOPIC1,B076H8MFMJRW1073,YT
TOPIC1,B076H8MFMJRW1089,YT
TOPIC1,B076H8MFMJRW1128,YT
TOPIC1,B076H8MFMJRW1143,YT
TOPIC1,8807897458RW662,YT
TOPIC1,8807897458RW663,YT
TOPIC1,8807897458RW666,YT
TOPIC1,8807897458RW670,YT
TOPIC1,8807897458RW816,YT
TOPIC1,8807897458RW829,YT
TOPIC1,8807897458RW834,YT
TOPIC1,8807897458RW871,YT
TOPIC1,8807897458RW878,YT
TOPIC1,8807897458RW1865,YT
TOPIC1,8807897458RW1873,YT
TOPIC1,8807897458RW1876,YT
TOPIC1,8807897458RW1877,YT
TOPIC1,B0DSM2GLDKRW380,YT
TOPIC1,B0DSM2GLDKRW390,YT
TOPIC1,B0CB237DYYRW1486,YT
TOPIC1,B0CB237DYYRW1495,YT
TOPIC1,B0CB237DYYRW1497,YT
TOPIC1,B0CB237DYYRW1505,YT
TOPIC1,B0CB237DYYRW1522,YT
TOPIC1,B0CB237DYYRW1533,YT
TOPIC1,8858043057RW311,YT
TOPIC1,8858043057RW593,YT
TOPIC1,8858043057RW594,YT
TOPIC1,8858043057RW602,YT
TOPIC1,8858043057RW617,YT
TOPIC1,8858043057RW2063,YT
TOPIC1,8811603692RW474,YT
TOPIC1,8811603692RW511,YT
TOPIC1,8811603692RW516,YT
TOPIC1,8811603692RW525,YT
TOPIC1,8811603692RW529,YT
TOPIC1,8897109705RW1788,YT
TOPIC1,8897109705RW1794,YT
TOPIC1,B09MYSV86TRW2742,YT
TOPIC1,B09MYSV86TRW2745,YT
TOPIC1,B09MYSV86TRW2754,YT
TOPIC1,B09MYSV86TRW2762,YT
TOPIC1,B09MYSV86TRW2768,YT
TOPIC1,B00DJ2KYQQRW732,YT
TOPIC1,B00DJ2KYQQRW737,YT
TOPIC1,B00DJ2KYQQRW740,YT
TOPIC1,B00DJ2KYQQRW2069,YT
TOPIC1,B00DJ2KYQQRW2084,YT
TOPIC1,B00DJ2KYQQRW2882,YT
TOPIC1,B00DJ2KYQQRW2895,YT
TOPIC1,B00DJ2KYQQRW2900,YT
TOPIC1,B00DJ2KYQQRW2927,YT
TOPIC1,B00DJ2KYQQRW2935,YT
TOPIC1,B00DJ2KYQQRW2936,YT
TOPIC1,B00DJ2KYQQRW2940,YT
TOPIC1,B00DJ2KYQQRW3597,YT
TOPIC1,885815553XRW3046,YT
TOPIC1,885815553XRW3077,YT
TOPIC1,B0CV5YHY7SRW446,YT
TOPIC1,B0CV5YHY7SRW447,YT
TOPIC1,B0CV5YHY7SRW448,YT
TOPIC1,B0CV5YHY7SRW449,YT
TOPIC1,B0CK1D7NYCRW3525,YT
TOPIC1,B0CK1D7NYCRW3532,YT
TOPIC1,B0CK1D7NYCRW3543,YT
TOPIC1,B0CK1D7NYCRW3560,YT
TOPIC1,B0CK1D7NYCRW3568,YT
TOPIC1,8804751169RW1242,YT
TOPIC1,8804751169RW1256,YT
TOPIC1,8804751169RW1269,YT
TOPIC1,8804751169RW2055,YT
TOPIC1,8804751169RW2175,YT
TOPIC1,8804751169RW2181,YT
TOPIC1,8804751169RW2185,YT
TOPIC1,8804751169RW2189,YT
TOPIC1,8804751169RW3416,YT
TOPIC1,8804751169RW3419,YT
TOPIC1,8804751169RW3425,YT
TOPIC1,8804751169RW3436,YT
TOPIC1,8804751169RW3439,YT
TOPIC1,8804751169RW3440,YT
TOPIC1,8804751169RW3441,YT
TOPIC1,8804751169RW3446,YT
TOPIC1,8804751169RW3454,YT
TOPIC1,8804751169RW3459,YT
TOPIC1,8804751169RW3463,YT
TOPIC1,8804751169RW3494,YT
TOPIC1,8804751169RW3496,YT
TOPIC1,8804751169RW3499,YT
TOPIC1,8804751169RW3500,YT
TOPIC1,8804751169RW3503,YT
TOPIC1,8804776455RW1642,YT
TOPIC1,8804776455RW1644,YT
TOPIC1,8804776455RW1649,YT
TOPIC1,8804776455RW1651,YT
TOPIC1,8804776455RW1652,YT
TOPIC1,8804776455RW1661,YT
TOPIC1,8804776455RW1667,YT
TOPIC1,8804776455RW1668,YT
TOPIC1,8804776455RW1691,YT
TOPIC1,8804776455RW1695,YT
TOPIC1,8804776455RW1698,YT
TOPIC1,8804776455RW1710,YT
TOPIC1,8804776455RW1712,YT
TOPIC1,8845938484RW1746,YT
TOPIC1,8836000185RW2678,YT
TOPIC1,8836000185RW2696,YT
TOPIC1,8836000185RW2701,YT
TOPIC1,8836000185RW2722,YT
TOPIC1,8893780712RW2600,YT
TOPIC1,8893780712RW2601,YT
TOPIC1,8893780712RW2602,YT
TOPIC1,8893780712RW2605,YT
TOPIC1,8893780712RW2631,YT
TOPIC1,8893780712RW2635,YT
TOPIC1,8893780712RW2640,YT
TOPIC1,8893780712RW2646,YT
TOPIC1,B09R967KKQRW2782,YT
TOPIC1,8833916766RW324,YT
TOPIC1,8804665289RW1564,YT
TOPIC1,8804665289RW1571,YT
TOPIC1,8804665289RW1598,YT
TOPIC1,8804665289RW1605,YT
TOPIC1,8804665289RW2087,YT
TOPIC1,8804665289RW2246,YT
TOPIC1,B0D5T7WZPKRW3301,YT
TOPIC1,B0D5T7WZPKRW3311,YT
TOPIC1,8891442542RW3355,YT
TOPIC1,8891442542RW3360,YT
TOPIC1,8891442542RW3362,YT
TOPIC1,8891442542RW3364,YT
TOPIC1,8807894408RW2213,YT
TOPIC1,8807894408RW2215,YT
TOPIC1,8897109853RW1188,YT
TOPIC1,8804784601RW2104,YT
TOPIC1,8858051793RW767,YT
TOPIC1,8858051793RW781,YT
TOPIC1,B0D5SQY21QRW2813,YT
TOPIC1,8806253662RW1715,YT
TOPIC1,8806253662RW1718,YT
TOPIC1,8806253662RW1722,YT
TOPIC1,8806253662RW1723,YT
TOPIC1,8806253662RW1724,YT
TOPIC1,8806253662RW1726,YT
TOPIC1,8806253662RW1727,YT
TOPIC1,8806253662RW1728,YT
TOPIC1,8806253662RW1730,YT
TOPIC1,8806253662RW1734,YT
TOPIC1,8806253662RW1735,YT
TOPIC2,8807900521RW2150,YT
TOPIC2,8807900521RW2152,YT
TOPIC2,8807900521RW2375,YT
TOPIC2,8807900521RW2389,YT
TOPIC2,8807900521RW2395,YT
TOPIC2,8807900521RW2398,YT
TOPIC2,8807900521RW2416,YT
TOPIC2,8807900521RW2438,YT
TOPIC2,8807900521RW3083,YT
TOPIC2,B0DPJJVD32RW3672,YT
TOPIC2,B0DPJJVD32RW3677,YT
TOPIC2,8807036525RW3709,YT
TOPIC2,8807036525RW3739,YT
TOPIC2,8807036525RW3745,YT
TOPIC2,8807036525RW3747,YT
TOPIC2,B01N3CYKW1RW2503,YT
TOPIC2,B01N3CYKW1RW2526,YT
TOPIC2,B01N3CYKW1RW2536,YT
TOPIC2,B01N3CYKW1RW2537,YT
TOPIC2,B01N3CYKW1RW2538,YT
TOPIC2,B01N3CYKW1RW2563,YT
TOPIC2,B01N3CYKW1RW2568,YT
TOPIC2,8854530557RW1759,YT
TOPIC2,B0CF4BJN3DRW190,YT
TOPIC2,B0CF4BJN3DRW271,YT
TOPIC2,B0CF4BJN3DRW285,YT
TOPIC2,B0CF4BJN3DRW298,YT
TOPIC2,B0CF4BJN3DRW983,YT
TOPIC2,B0CF4BJN3DRW984,YT
TOPIC2,B0CF4BJN3DRW986,YT
TOPIC2,B0CF4BJN3DRW988,YT
TOPIC2,B0CF4BJN3DRW989,YT
TOPIC2,B0CF4BJN3DRW1000,YT
TOPIC2,B0CF4BJN3DRW1013,YT
TOPIC2,B0CF4BJN3DRW1017,YT
TOPIC2,B0CF4BJN3DRW1022,YT
TOPIC2,B0CF4BJN3DRW1023,YT
TOPIC2,B0CF4BJN3DRW1031,YT
TOPIC2,B0CF4BJN3DRW1044,YT
TOPIC2,B0CF4BJN3DRW2274,YT
TOPIC2,B0CF4BJN3DRW2296,YT
TOPIC2,B0CF4BJN3DRW2310,YT
TOPIC2,B0CF4BJN3DRW2332,YT
TOPIC2,B0CF4BJN3DRW2336,YT
TOPIC2,B0CF4BJN3DRW3101,YT
TOPIC2,B0CF4BJN3DRW3165,YT
TOPIC2,B0CF4BJN3DRW3181,YT
TOPIC2,8804789484RW1764,YT
TOPIC2,8893442418RW47,YT
TOPIC2,8893442418RW56,YT
TOPIC2,8893442418RW66,YT
TOPIC2,8893442418RW113,YT
TOPIC2,8893442418RW3373,YT
TOPIC2,B0CLML6FM8RW8,YT
TOPIC2,B0CLML6FM8RW15,YT
TOPIC2,B0CLML6FM8RW1484,YT
TOPIC2,B0CLML6FM8RW2978,YT
TOPIC2,B0CLML6FM8RW2995,YT
TOPIC2,B0CLML6FM8RW3004,YT
TOPIC2,B0CLML6FM8RW3006,YT
TOPIC2,B0CLML6FM8RW3021,YT
TOPIC2,8896985625RW547,YT
TOPIC2,8896985625RW549,YT
TOPIC2,8896985625RW1903,YT
TOPIC2,8896985625RW1911,YT
TOPIC2,8896985625RW1913,YT
TOPIC2,8896985625RW1923,YT
TOPIC2,8896985625RW1933,YT
TOPIC2,8896985625RW1938,YT
TOPIC2,8896985625RW1942,YT
TOPIC2,8896985625RW1950,YT
TOPIC2,8896985625RW1957,YT
TOPIC2,8896985625RW1961,YT
TOPIC2,8896985625RW1970,YT
TOPIC2,8896985625RW1972,YT
TOPIC2,8896985625RW2585,YT
TOPIC2,8896985625RW3261,YT
TOPIC2,8896985625RW3277,YT
TOPIC2,8896985625RW3282,YT
TOPIC2,8896985625RW3284,YT
TOPIC2,8891438340RW341,YT
TOPIC2,8891438340RW342,YT
TOPIC2,8891438340RW347,YT
TOPIC2,8891438340RW2573,YT
TOPIC2,8891438340RW3708,YT
TOPIC2,8830104957RW257,YT
TOPIC2,8830104957RW1372,YT
TOPIC2,8830104957RW1380,YT
TOPIC2,8830104957RW1399,YT
TOPIC2,8830104957RW1409,YT
TOPIC2,8830104957RW1413,YT
TOPIC2,8830104957RW1424,YT
TOPIC2,8830104957RW1425,YT
TOPIC2,8830104957RW1428,YT
TOPIC2,8830104957RW1435,YT
TOPIC2,8830104957RW1437,YT
TOPIC2,8830104957RW1442,YT
TOPIC2,8830104957RW1445,YT
TOPIC2,8830104957RW1455,YT
TOPIC2,8830104957RW3195,YT
TOPIC2,8830104957RW3196,YT
TOPIC2,8830104957RW3198,YT
TOPIC2,8830104957RW3209,YT
TOPIC2,8830104957RW3216,YT
TOPIC2,1798606364RW2449,YT
TOPIC2,1798606364RW2454,YT
TOPIC2,1798606364RW2458,YT
TOPIC2,1798606364RW2460,YT
TOPIC2,1798606364RW2468,YT
TOPIC2,1798606364RW2470,YT
TOPIC2,1798606364RW2472,YT
TOPIC2,1798606364RW2482,YT
TOPIC2,8893881284RW696,YT
TOPIC2,8893881284RW1298,YT
TOPIC2,8893881284RW1304,YT
TOPIC2,8893881284RW1321,YT
TOPIC2,8893881284RW1329,YT
TOPIC2,8893881284RW1361,YT
TOPIC2,8893881284RW1366,YT
TOPIC2,8893881284RW2002,YT
TOPIC2,8893881284RW2003,YT
TOPIC2,8893881284RW2035,YT
TOPIC2,8893881284RW3230,YT
TOPIC2,8893881284RW3236,YT
TOPIC2,8893881284RW3245,YT
TOPIC2,8893881284RW3250,YT
TOPIC2,8893881284RW3251,YT
TOPIC2,B0DP1JD4XDRW919,YT
TOPIC2,B0DP1JD4XDRW930,YT
TOPIC2,B0DQFHXCXDRW2773,YT
TOPIC2,B0DQFHXCXDRW2774,YT
TOPIC2,B076H8MFMJRW1074,YT
TOPIC2,B076H8MFMJRW1077,YT
TOPIC2,B076H8MFMJRW1099,YT
TOPIC2,B076H8MFMJRW1150,YT
TOPIC2,B076H8MFMJRW3613,YT
TOPIC2,8807897458RW648,YT
TOPIC2,8807897458RW677,YT
TOPIC2,8807897458RW678,YT
TOPIC2,8807897458RW686,YT
TOPIC2,8807897458RW783,YT
TOPIC2,8807897458RW808,YT
TOPIC2,8807897458RW823,YT
TOPIC2,8807897458RW866,YT
TOPIC2,8807897458RW879,YT
TOPIC2,8807897458RW1863,YT
TOPIC2,B0DSM2GLDKRW383,YT
TOPIC2,B0DSM2GLDKRW388,YT
TOPIC2,B0DSM2GLDKRW397,YT
TOPIC2,B0DSM2GLDKRW401,YT
TOPIC2,B0DSM2GLDKRW403,YT
TOPIC2,B0DSM2GLDKRW409,YT
TOPIC2,B0DSM2GLDKRW413,YT
TOPIC2,B0DSM2GLDKRW430,YT
TOPIC2,B0DSM2GLDKRW439,YT
TOPIC2,B0CB237DYYRW1487,YT
TOPIC2,B0CB237DYYRW1529,YT
TOPIC2,B0CB237DYYRW1536,YT
TOPIC2,8858043057RW2062,YT
TOPIC2,8858043057RW2123,YT
TOPIC2,8811603692RW461,YT
TOPIC2,8811603692RW495,YT
TOPIC2,8811603692RW496,YT
TOPIC2,8811603692RW531,YT
TOPIC2,8897109705RW1860,YT
TOPIC2,B09MYSV86TRW2733,YT
TOPIC2,B00DJ2KYQQRW743,YT
TOPIC2,B00DJ2KYQQRW2073,YT
TOPIC2,B00DJ2KYQQRW2083,YT
TOPIC2,B00DJ2KYQQRW2877,YT
TOPIC2,B00DJ2KYQQRW2885,YT
TOPIC2,B00DJ2KYQQRW2911,YT
TOPIC2,B00DJ2KYQQRW2912,YT
TOPIC2,B00DJ2KYQQRW2916,YT
TOPIC2,B00DJ2KYQQRW2921,YT
TOPIC2,B00DJ2KYQQRW3596,YT
TOPIC2,B0CK1D7NYCRW3521,YT
TOPIC2,B0CK1D7NYCRW3551,YT
TOPIC2,B0CK1D7NYCRW3553,YT
TOPIC2,B0CK1D7NYCRW3555,YT
TOPIC2,B0CK1D7NYCRW3570,YT
TOPIC2,B0CK1D7NYCRW3575,YT
TOPIC2,8804751169RW744,YT
TOPIC2,8804751169RW747,YT
TOPIC2,8804751169RW2052,YT
TOPIC2,8804751169RW2058,YT
TOPIC2,8804751169RW2178,YT
TOPIC2,8804751169RW2187,YT
TOPIC2,8804751169RW3431,YT
TOPIC2,8804751169RW3433,YT
TOPIC2,8804751169RW3464,YT
TOPIC2,8804751169RW3466,YT
TOPIC2,8804751169RW3467,YT
TOPIC2,8804776455RW1641,YT
TOPIC2,8804776455RW1666,YT
TOPIC2,8804776455RW1693,YT
TOPIC2,8804776455RW1699,YT
TOPIC2,8804776455RW1701,YT
TOPIC2,8845938484RW1747,YT
TOPIC2,8845938484RW1748,YT
TOPIC2,8863114161RW2849,YT
TOPIC2,8836000185RW2673,YT
TOPIC2,8836000185RW2674,YT
TOPIC2,8836000185RW2676,YT
TOPIC2,8836000185RW2680,YT
TOPIC2,8836000185RW2683,YT
TOPIC2,8836000185RW2693,YT
TOPIC2,8836000185RW2699,YT
TOPIC2,8836000185RW2702,YT
TOPIC2,8836000185RW2706,YT
TOPIC2,8893780712RW2599,YT
TOPIC2,8893780712RW2612,YT
TOPIC2,8893780712RW2623,YT
TOPIC2,8893780712RW2644,YT
TOPIC2,8893780712RW2664,YT
TOPIC2,8893780712RW2665,YT
TOPIC2,B09R967KKQRW2793,YT
TOPIC2,8804665289RW887,YT
TOPIC2,8804665289RW900,YT
TOPIC2,8804665289RW1548,YT
TOPIC2,8804665289RW1549,YT
TOPIC2,8804665289RW1556,YT
TOPIC2,8804665289RW1563,YT
TOPIC2,8804665289RW1578,YT
TOPIC2,8804665289RW1579,YT
TOPIC2,8804665289RW1582,YT
TOPIC2,8804665289RW1584,YT
TOPIC2,8804665289RW1593,YT
TOPIC2,8804665289RW1604,YT
TOPIC2,8804665289RW1609,YT
TOPIC2,8804665289RW1625,YT
TOPIC2,8804665289RW1629,YT
TOPIC2,8804665289RW2090,YT
TOPIC2,8804665289RW2270,YT
TOPIC2,8804665289RW3691,YT
TOPIC2,B0D5T7WZPKRW3299,YT
TOPIC2,8845937216RW1773,YT
TOPIC2,8891442542RW3357,YT
TOPIC2,8807894408RW2211,YT
TOPIC2,8807894408RW2219,YT
TOPIC2,8807894408RW2220,YT
TOPIC2,8897109853RW1172,YT
TOPIC2,8897109853RW1180,YT
TOPIC2,8897109853RW1183,YT
TOPIC2,8897109853RW1202,YT
TOPIC2,8897109853RW1220,YT
TOPIC2,8858051793RW758,YT
TOPIC2,8858051793RW760,YT
TOPIC2,B0D5SQY21QRW2810,YT
TOPIC2,B0D5SQY21QRW2818,YT
TOPIC3,8807900521RW2362,YT
TOPIC3,8807900521RW2393,YT
TOPIC3,8807900521RW2403,YT
TOPIC3,8807900521RW2405,YT
TOPIC3,8807900521RW2406,YT
TOPIC3,8807900521RW2407,YT
TOPIC3,8807900521RW2420,YT
TOPIC3,8807900521RW2426,YT
TOPIC3,8807900521RW2430,YT
TOPIC3,8807900521RW2436,YT
TOPIC3,8807900521RW2437,YT
TOPIC3,8807900521RW2439,YT
TOPIC3,8807900521RW2443,YT
TOPIC3,8807900521RW3092,YT
TOPIC3,B0DPJJVD32RW3690,YT
TOPIC3,8807036525RW3729,YT
TOPIC3,8807036525RW3744,YT
TOPIC3,B01N3CYKW1RW2499,YT
TOPIC3,B01N3CYKW1RW2500,YT
TOPIC3,B01N3CYKW1RW2512,YT
TOPIC3,B01N3CYKW1RW2513,YT
TOPIC3,B01N3CYKW1RW2514,YT
TOPIC3,B01N3CYKW1RW2523,YT
TOPIC3,B01N3CYKW1RW2524,YT
TOPIC3,B01N3CYKW1RW2528,YT
TOPIC3,B01N3CYKW1RW2543,YT
TOPIC3,B01N3CYKW1RW2561,YT
TOPIC3,B0CF4BJN3DRW147,YT
TOPIC3,B0CF4BJN3DRW211,YT
TOPIC3,B0CF4BJN3DRW218,YT
TOPIC3,B0CF4BJN3DRW219,YT
TOPIC3,B0CF4BJN3DRW975,YT
TOPIC3,B0CF4BJN3DRW976,YT
TOPIC3,B0CF4BJN3DRW979,YT
TOPIC3,B0CF4BJN3DRW1005,YT
TOPIC3,B0CF4BJN3DRW1008,YT
TOPIC3,B0CF4BJN3DRW1018,YT
TOPIC3,B0CF4BJN3DRW1027,YT
TOPIC3,B0CF4BJN3DRW1065,YT
TOPIC3,B0CF4BJN3DRW1066,YT
TOPIC3,B0CF4BJN3DRW1071,YT
TOPIC3,B0CF4BJN3DRW2283,YT
TOPIC3,B0CF4BJN3DRW2292,YT
TOPIC3,B0CF4BJN3DRW2319,YT
TOPIC3,B0CF4BJN3DRW3099,YT
TOPIC3,B0CF4BJN3DRW3145,YT
TOPIC3,8893442418RW23,YT
TOPIC3,8893442418RW24,YT
TOPIC3,8893442418RW26,YT
TOPIC3,8893442418RW29,YT
TOPIC3,8893442418RW42,YT
TOPIC3,8893442418RW44,YT
TOPIC3,8893442418RW46,YT
TOPIC3,8893442418RW50,YT
TOPIC3,8893442418RW58,YT
TOPIC3,8893442418RW60,YT
TOPIC3,8893442418RW61,YT
TOPIC3,8893442418RW62,YT
TOPIC3,8893442418RW63,YT
TOPIC3,8893442418RW65,YT
TOPIC3,8893442418RW67,YT
TOPIC3,8893442418RW76,YT
TOPIC3,8893442418RW82,YT
TOPIC3,8893442418RW83,YT
TOPIC3,8893442418RW85,YT
TOPIC3,8893442418RW87,YT
TOPIC3,8893442418RW89,YT
TOPIC3,8893442418RW90,YT
TOPIC3,8893442418RW97,YT
TOPIC3,8893442418RW98,YT
TOPIC3,8893442418RW99,YT
TOPIC3,8893442418RW101,YT
TOPIC3,8893442418RW102,YT
TOPIC3,8893442418RW105,YT
TOPIC3,8893442418RW111,YT
TOPIC3,8893442418RW112,YT
TOPIC3,8893442418RW115,YT
TOPIC3,8893442418RW116,YT
TOPIC3,8893442418RW118,YT
TOPIC3,8893442418RW3377,YT
TOPIC3,8893442418RW3383,YT
TOPIC3,8893442418RW3390,YT
TOPIC3,8893442418RW3391,YT
TOPIC3,8893442418RW3396,YT
TOPIC3,8893442418RW3403,YT
TOPIC3,8893442418RW3404,YT
TOPIC3,8893442418RW3702,YT
TOPIC3,B0CLML6FM8RW2156,YT
TOPIC3,B0CLML6FM8RW2956,YT
TOPIC3,B0CLML6FM8RW2999,YT
TOPIC3,B0CLML6FM8RW3025,YT
TOPIC3,B0CLML6FM8RW3043,YT
TOPIC3,8896985625RW1891,YT
TOPIC3,8896985625RW1895,YT
TOPIC3,8896985625RW1898,YT
TOPIC3,8896985625RW1935,YT
TOPIC3,8896985625RW1937,YT
TOPIC3,8896985625RW1963,YT
TOPIC3,8896985625RW2583,YT
TOPIC3,8896985625RW3262,YT
TOPIC3,8896985625RW3266,YT
TOPIC3,8896985625RW3267,YT
TOPIC3,8896985625RW3273,YT
TOPIC3,8896985625RW3283,YT
TOPIC3,8891438340RW331,YT
TOPIC3,8891438340RW336,YT
TOPIC3,8891438340RW343,YT
TOPIC3,8830104957RW243,YT
TOPIC3,8830104957RW1370,YT
TOPIC3,8830104957RW1418,YT
TOPIC3,8830104957RW1423,YT
TOPIC3,8830104957RW1438,YT
TOPIC3,8830104957RW1454,YT
TOPIC3,B0CTS4LK18RW3324,YT
TOPIC3,B0CTS4LK18RW3334,YT
TOPIC3,B0CTS4LK18RW3338,YT
TOPIC3,8817173436RW934,YT
TOPIC3,8817173436RW3583,YT
TOPIC3,1798606364RW2455,YT
TOPIC3,8893881284RW354,YT
TOPIC3,8893881284RW706,YT
TOPIC3,8893881284RW707,YT
TOPIC3,8893881284RW720,YT
TOPIC3,8893881284RW1299,YT
TOPIC3,8893881284RW1305,YT
TOPIC3,8893881284RW1315,YT
TOPIC3,8893881284RW1316,YT
TOPIC3,8893881284RW1322,YT
TOPIC3,8893881284RW1338,YT
TOPIC3,8893881284RW1357,YT
TOPIC3,8893881284RW1999,YT
TOPIC3,8893881284RW2001,YT
TOPIC3,8893881284RW2023,YT
TOPIC3,8893881284RW2030,YT
TOPIC3,8893881284RW3221,YT
TOPIC3,8893881284RW3243,YT
TOPIC3,8804772999RW946,YT
